県道
139.06137121229557,37.908416201176138 
139.06283170142572,37.908828832460294 
139.06338868109475,37.908958708084398 
139.06391867440607,37.909113668696826 
139.06426602258466,37.909222919828714 
139.06473468440777,37.909357987863565 
139.06500975497411,37.909443796574891 
139.06665831454328,37.909906655247042

市道
139.06256880511037,37.910117200348552 
139.06314199086879,37.908791217211906 
139.06373716476827,37.907294291772146 
139.06563998077024,37.902606598905408 
139.0669936776001,37.899234941726519 
139.06780359976915,37.897175260573896
